GLU   TRP    opep   6.63800     0.548550      0.00000      0.00000               10
GLU   TYR    opep   6.35000     0.498000      0.00000      0.00000               10
GLU   VAL    opem   5.84800     0.963500      0.00000      0.00000               10
HIS   HIS    opep   6.15600     0.964755      0.00000      0.00000               10
HIS   ILE    opem   6.01700     0.337440      0.00000      0.00000               10
HIS   LEU    opem   6.00600     0.178900      0.00000      0.00000               10
HIS   LYS    opem   6.22100     0.574080      0.00000      0.00000               10
HIS   MET    opep   6.07800     0.507450      0.00000      0.00000               10
HIS   PHE    opep   6.40800     0.486210      0.00000      0.00000               10
HIS   SER    opem   5.41200     0.303750      0.00000      0.00000               10
HIS   THR    opem   5.75300     0.216100E-01  0.00000      0.00000               10
HIS   TRP    opep   6.74800      1.54353      0.00000      0.00000               10
HIS   TYR    opep   6.46000     0.709695      0.00000      0.00000               10
HIS   VAL    opem   5.95800     0.443700      0.00000      0.00000               10
ILE   ILE    opep   5.87800      2.16090      0.00000      0.00000               10
ILE   LEU    opep   5.86700      2.92340      0.00000      0.00000               10
ILE   LYS    opem   6.08200     0.417480      0.00000      0.00000               10
ILE   MET    opep   5.93900      1.57320      0.00000      0.00000               10
ILE   PHE    opep   6.26900      2.40533      0.00000      0.00000               10
ILE   SER    opem   5.27300     0.618100      0.00000      0.00000               10
ILE   THR    opem   5.61400     0.201500E-01  0.00000      0.00000               10
ILE   TRP    opep   6.60900      1.67212      0.00000      0.00000               10
ILE   TYR    opep   6.32100     0.980100      0.00000      0.00000               10
ILE   VAL    opep   5.81900      2.39496      0.00000      0.00000               10
LEU   LEU    opep   5.85600      2.99741      0.00000      0.00000               10
LEU   LYS    opem   6.07100     0.377280      0.00000      0.00000               10
LEU   MET    opep   5.92800      2.49390      0.00000      0.00000               10
LEU   PHE    opep   6.25800      2.88639      0.00000      0.00000               10
LEU   SER    opem   5.26200     0.588640      0.00000      0.00000               10
LEU   THR    opem   5.60300     0.231900E-01  0.00000      0.00000               10
LEU   TRP    opep   6.59800      1.81335      0.00000      0.00000               10
LEU   TYR    opep   6.31000      1.21440      0.00000      0.00000               10
LEU   VAL    opep   5.80800      2.33400      0.00000      0.00000               10
LYS   LYS    opem   6.28600     0.882740      0.00000      0.00000               10
LYS   MET    opem   6.14300     0.385000      0.00000      0.00000               10
LYS   PHE    opem   6.47300     0.266860      0.00000      0.00000               10
LYS   SER    opem   5.47700     0.245700      0.00000      0.00000               10
LYS   THR    opem   5.81800     0.236600E-01  0.00000      0.00000               10
LYS   TRP    opep   6.81300     0.993720      0.00000      0.00000               10
LYS   TYR    opep   6.52500      1.24620      0.00000      0.00000               10
LYS   VAL    opem   6.02300     0.276000      0.00000      0.00000               10
MET   MET    opep   6.00000      1.43304      0.00000      0.00000               10
MET   PHE    opep   6.33000      2.92899      0.00000      0.00000               10
MET   SER    opem   5.33400     0.584960      0.00000      0.00000               10
MET   THR    opem   5.67500     0.242200E-01  0.00000      0.00000               10
MET   TRP    opep   6.67000      1.43304      0.00000      0.00000               10
MET   TYR    opep   6.38200      1.37930      0.00000      0.00000               10
MET   VAL    opep   5.88000      1.20273      0.00000      0.00000               10
PHE   PHE    opep   6.66000      3.03441      0.00000      0.00000               10
PHE   SER    opem   5.66400     0.184400      0.00000      0.00000               10
PHE   THR    opem   6.00500     0.246700E-01  0.00000      0.00000               10
PHE   TRP    opep   7.00000      2.61495      0.00000      0.00000               10
PHE   TYR    opep   6.71200      1.25391      0.00000      0.00000               10
PHE   VAL    opep   6.21000      2.47934      0.00000      0.00000               10
SER   SER    opem   4.66800     0.272870      0.00000      0.00000               10
SER   THR    opem   5.00900     0.182000E-01  0.00000      0.00000               10
SER   TRP    opem   6.00400     0.165200      0.00000      0.00000               10
SER   TYR    opem   5.71600     0.158480      0.00000      0.00000               10
SER   VAL    opem   5.21400     0.426500      0.00000      0.00000               10
THR   THR    opem   5.35000     0.246500E-01  0.00000      0.00000               10
THR   TRP    opem   6.34500     0.238900E-01  0.00000      0.00000               10
THR   TYR    opem   6.05700     0.216100E-01  0.00000      0.00000               10
THR   VAL    opem   5.55500     0.177200E-01  0.00000      0.00000               10
TRP   TRP    opep   7.34000      2.27772      0.00000      0.00000               10
TRP   TYR    opep   7.05200      1.74570      0.00000      0.00000               10
TRP   VAL    opep   6.55000      2.27199      0.00000      0.00000               10
TYR   TYR    opep   6.76400     0.958230      0.00000      0.00000               10
TYR   VAL    opep   6.26200     0.990225      0.00000      0.00000               10
VAL   VAL    opep   5.76000      2.15136      0.00000      0.00000               10
